transaction_id,account_id,customer_id,customer_name,email,phone,transaction_date,amount,transaction_type,currency,merchant,merchant_category,balance,credit_limit,fraud_flag,status,card_number,routing_number,last_updated
TXN-00000598,ACC-9660487,CUST-57043,David Jones,anthonyjustin@example.net,001-779-655-9366,2022-06-27,4460.18,Refund,CAD,"Armstrong, Scott and Saunders",Travel,14038.19,45380.46,1,Pending,5438639863644878,665074570,2024-08-26
TXN-00000599,ACC-9154054,CUST-29049,Erica Chan,monroegabriela@example.org,+1-659-954-4863,2024-10-26,1575.12,Debit,CAD,Johnson-Murray,Dining,42830.08,54042.63,0,Pending,6816261392646624,298283496,2024-11-18
TXN-00000600,ACC-9856130,CUST-78937,Daniel Watkins,longanthony@example.net,001-210-499-8452x761,2023-09-16,5435.37,Credit,GBP,Walters-Walsh,Grocery,32149.32,68870.55,0,Completed,9409303079346379,425699604,2021-06-20
TXN-00000601,ACC-6680499,CUST-11952,Robert Hendricks,jason18@example.com,(743)550-4814,2024-08-15,$11126.25,Transfer,CAD,Mccarthy-Hawkins,Healthcare,22400.87,11228.1,1,completed,6330149893623231,802664250,2021-06-06
TXN-00000602,ACC-6577353,CUST-13507,Jennifer Hicks,dunnbrittany@example.com,+1-834-573-7257x730,2022-06-27,4321.96,Refund,CAD,"Warren, Rose and Bell",Utilities,35448.19,5066.04,0,Pending,7033644993289368,183540336,2024-10-24
TXN-00000603,ACC-3559253,CUST-68541,Heidi Klein,powersmichelle@example.net,9639425879,2022-06-17,930.51,Transfer,GBP,"Armstrong, Scott and Saunders",Online,37709.93,14276.33,0,Reversed,5448709639477061,404805067,2024-12-05
TXN-00000604,ACC-3489483,CUST-47808,Christopher May,iperry@example.net,982.448.9182x4553,2024-02-17,$10620.74,Fee,EUR,Garcia-Freeman,Online,5872.65,51917.13,1,Completed,1278908420175669,455337604,2022-01-15
TXN-00000605,ACC-7980239,CUST-70534,Christian Duffy,susanmarquez@example.net,(795)728-0707x71881,2021-06-27,8997.88,Credit,JPY,Brown Group,Entertainment,13852.53,83380.65,0,Failed,7910900429233523,454218960,2022-01-15
TXN-00000606,ACC-3831255,CUST-69035,Melissa Martin,nmatthews@example.com,(925)259-1654x3496,2022-06-01,8792.06,Refund,GBP,Hansen LLC,Grocery,16847.06,3957.35,0,Failed,3030353735079041,258404085,2023-10-23
TXN-00000607,ACC-5748401,CUST-58210,Mary Perez,crystaldavis@example.org,001-428-211-0180x13805,2020-08-19,7240.39,Debit,GBP,Gardner and Sons,Online,17702.57,80721.66,0,Completed,6553563569726511,696661555,2021-05-07
TXN-00000608,ACC-6640699,CUST-57648,Gerald Taylor,john40@example.com,001-689-902-1772x074,2022-06-10,11854.69,Debit,USD,Brown Group,Travel,17336.21,62626.22,0,Failed,8924779377959339,157948254,2023-02-21
TXN-00000609,ACC-6058703,CUST-86091,Matthew Horne,qgraham@example.org,001-711-372-2837,2020-07-06,12305.67,Credit,CAD,"Wright, Marsh and Huffman",Grocery,30444.45,76104.13,0,Pending,2301876024547071,453936413,2023-10-25
TXN-00000610,ACC-8663691,CUST-86424,Kimberly Bush,margaretmarsh@example.net,+1-987-904-8595x9389,2021-04-19,7073.5,Debit,JPY,Mccarthy-Hawkins,Dining,15713.53,16708.88,0,Pending,2123788515909577,718210853,2024-12-14
TXN-00000611,ACC-1410098,CUST-21533,Todd Lloyd,franklinkristina@example.net,816.487.7541x1847,2020-03-09,$7765.04,Transfer,GBP,Williams-Spence,Travel,25062.16,35675.8,1,Completed,2521276970524352,285984485,2020-03-30
TXN-00000612,,CUST-99911,Mary Berry,colleen91@example.com,001-717-910-2763x0901,2023-10-20,$2426.87,Debit,EUR,Sanchez Inc,Dining,13894.29,4264.85,0,Reversed,1697403010394869,683410319,2023-02-21
TXN-00000613,ACC-2053339,CUST-83347,Adam Howard,rebeccachapman@example.org,437-257-4676x654,2022-12-26,9544.4,Fee,EUR,Wilson LLC,Healthcare,25697.38,94420.06,0,Reversed,9515262777538418,564153807,2022-04-07
TXN-00000614,ACC-3266846,CUST-11035,Kimberly Gray,maurice07@example.org,231.381.4421x0209,2023-01-18,3727.36,Debit,GBP,Johnson LLC,Retail,44039.49,88187.13,0,Failed,4053763181265785,616184902,2021-07-23
TXN-00000615,ACC-1503082,CUST-43771,Dwayne Dalton,oscardavis@example.org,538-358-2406x85889,2022-08-06,2233.92,Fee,EUR,Oneal Inc,Entertainment,40716.69,31388.45,0,Reversed,7659492582476361,656502319,2020-07-09
TXN-00000616,ACC-6072636,CUST-45733,Felicia Rowe,richard47@example.org,(517)870-2538,2023-06-02,10246.65,Fee,EUR,Castillo-Holmes,Dining,27258.14,44919.05,0,Reversed,2446601252147291,975580042,2023-06-02
TXN-00000617,ACC-6619686,CUST-42679,Misty Mcpherson,lschroeder@example.org,7994220896,2020-07-07,3258.79,Transfer,GBP,Brown Group,Dining,39555.06,62043.85,0,Pending,4211557311673500,772812286,2022-02-14
TXN-00000618,ACC-7291982,CUST-45162,Heidi Ruiz,christy45@example.com,001-325-334-6058,2024-04-17,11883.69,Fee,JPY,Johnson Group,Dining,28958.47,2099.81,0,Completed,2994981039823279,719053502,2024-05-19
TXN-00000619,ACC-3288452,CUST-44903,Emily Walker,frodriguez@example.com,834-624-5912x53685,2022-02-24,11860.17,Fee,JPY,Johnson-Murray,Entertainment,11771.16,77438.99,0,Pending,8662440447748962,859138222,2023-02-16
TXN-00000620,ACC-2079141,CUST-36706,Christina Wilson,lisa93@example.net,001-820-577-0839x540,2022-11-20,11603.18,Refund,JPY,Castillo-Holmes,Utilities,2188.3,39293.81,0,Pending,1843534964016371,727195855,2022-02-27
TXN-00000621,ACC-8538936,CUST-96847,James Dean,julie45@example.net,483-303-8606x551,2022-03-28,10297.45,Transfer,JPY,Johnson LLC,Dining,45624.86,33229.63,0,Completed,1886677665262099,888943264,2020-09-26
TXN-00000622,ACC-8119396,CUST-44227,Troy Rose,tuckerrichard@example.org,001-890-349-0782x433,2023-08-01,13748.5,Transfer,CAD,Dean LLC,Travel,31678.67,48418.77,0,Pending,3713864915967023,541401151,2020-08-07
TXN-00000623,ACC-5216288,CUST-43186,April Coleman,bryanmeza@example.com,+1-536-568-2406,2020-12-29,3830.77,Credit,Usd,Morgan and Sons,Entertainment,21436.85,20095.41,0,Reversed,8259509684692634,495844223,2020-10-08
TXN-00000624,ACC-2555051,CUST-84927,Molly Oconnell,rodriguezjustin@example.net,(638)576-7989x764,2022-12-16,761.11,Transfer,USD,Walters-Walsh,Dining,15952.75,63525.65,0,Completed,4857466661879967,443065359,2020-04-11
TXN-00000625,ACC-4114349,CUST-34353,Michael Edwards,ycraig@example.org,+1-400-679-3762,2023-12-24,8151.57,Fee,CAD,Garcia-Freeman,Dining,31108.35,98900.2,0,Pending,4050902717805573,238358840,2021-02-28
TXN-00000626,ACC-9479318,CUST-90688,Thomas Jones,simonkimberly@example.org,907-485-3733x50206,2020-06-07,3067.23,Refund,USD,Roach-Brooks,Utilities,4337.32,40818.96,0,Pending,2335966253786727,592985002,2024-09-13
TXN-00000627,ACC-7818750,CUST-57428,Meagan Harrington,qrice@example.com,+1-667-967-1498x386,2023-06-19,9814.88,Fee,USD,Walters-Walsh,Entertainment,41589.66,30251.74,0,Completed,3952675680322567,221401805,2024-06-30
TXN-00000628,ACC-4250427,CUST-15865,Samantha Finley,xmccarthy@example.org,412.694.6576x02491,2021-10-01,4349.33,Credit,JPY,Garcia-Freeman,Utilities,15484.77,98031.09,0,Pending,1657801422581177,739239872,2024-03-18
TXN-00000629,ACC-7735271,CUST-82058,Vincent Martin,fwang@example.com,(440)917-4890x90130,2023-04-18,2297.56,Refund,GBP,Walters-Walsh,Travel,44416.96,14853.43,0,completed,5628832349193539,146951676,2021-08-03
TXN-00000630,ACC-5176029,CUST-21401,Katrina Perez,eugenebrown@example.com,+1-371-546-7031x2869,2021-01-02,$3687.81,Refund,JPY,"Wright, Marsh and Huffman",Utilities,30284.25,44903.5,0,Completed,3875463142977581,192822736,2022-04-27
TXN-00000631,ACC-3441853,CUST-42839,Barbara Reilly,melissa52@example.net,943.786.3222x17050,2022-07-18,14520.34,Transfer,GBP,Walters-Walsh,Entertainment,16657.51,3194.9,0,Reversed,3274188749647638,775444458,2024-12-31
TXN-00000632,,CUST-24776,Juan Adams,caleb64@example.org,+1-887-897-0532,2020-01-16,0.0,Credit,GBP,Wolfe-Holden,Dining,2400.87,46014.77,0,Reversed,1682798310446229,596455674,2020-06-04
TXN-00000633,,CUST-21968,Kyle Rodriguez,ivazquez@example.org,001-747-462-2214x711,2024-10-05,11589.13,Refund,JPY,"Garcia, Mitchell and Wilson",Travel,48559.3,9239.68,0,PENDING,6979407447624790,117929351,2023-07-13
TXN-00000634,ACC-6363202,CUST-20734,James Lopez,longscott@example.com,001-439-954-4755x68254,2024-11-18,12975.65,Refund,GBP,Garcia-Freeman,Grocery,13268.49,28905.73,0,Failed,4085338027739650,343956433,2020-03-06
TXN-00000635,ACC-7916656,CUST-79248,Kari Gillespie,debra16@example.net,+1-277-500-1848x45648,2024-05-24,2219.01,Transfer,GBP,Wolfe-Holden,Retail,8420.2,68657.01,1,Completed,3337156559902127,931951286,2023-08-29
TXN-00000636,ACC-9462834,CUST-14296,Jeffrey Coleman,reedjustin@example.org,387-934-2225x38618,2024-05-14,13588.83,Transfer,USD,"Morgan, Barnes and Parks",Travel,15811.19,31173.37,0,Failed,7411698050604674,547371963,2021-02-19
TXN-00000637,ACC-7179124,CUST-49669,Barbara Mckee,harveykimberly@example.org,001-920-368-1836x9124,2021-01-31,11459.41,Refund,USD,"Salazar, Henderson and Price",Healthcare,-171.08,48717.4,0,Reversed,5317482283868355,135438678,2023-08-03
TXN-00000638,ACC-5522374,CUST-67781,Pamela Lewis,qvazquez@example.net,2026432405,2020-05-05,9701.57,Credit,EUR,Walters-Walsh,Entertainment,4342.55,46779.79,0,Pending,4476871125168357,789281905,2024-09-17
TXN-00000639,ACC-8617079,CUST-59622,Ariana Gibbs,bradyamy@example.org,+1-481-837-9724x1742,2023-05-24,12702.82,Refund,GBP,Roach-Brooks,Utilities,18392.66,53389.43,1,Completed,9086487849151500,919773587,2023-12-07
TXN-00000640,ACC-7091533,CUST-87288,Sherry King,daniel01@example.org,(311)633-4078,2020-06-20,1038.31,Refund,CAD,Oneal Inc,Travel,2388.87,35368.97,0,Completed,8997447171565710,791042149,2022-10-20
TXN-00000641,ACC-6032787,CUST-15657,Jessica Hubbard,fwright@example.com,001-734-987-5535,2022-02-28,419.43,Transfer,GBP,Jacobs Inc,Entertainment,29908.99,81845.52,0,Pending,7039865213519150,510381500,2024-11-06
TXN-00000642,ACC-1207198,CUST-71469,Jillian Steele,psanchez@example.net,(564)829-7422x44175,2023-01-06,5530.38,Transfer,JPY,Long PLC,Entertainment,28615.74,39803.8,0,Completed,3623772814273108,991414827,2023-07-17
TXN-00000643,ACC-2088084,CUST-25896,Julie Robinson,mercedeswalton@example.org,835.981.0790x2475,2023-02-23,9864.89,Refund,CAD,Jones Ltd,Retail,39275.61,82089.16,0,Pending,8143105221145560,713934809,2020-01-08
TXN-00000644,ACC-1821901,CUST-35730,Lori Smith,esawyer@example.org,(614)474-5501,2020-10-05,12218.82,Refund,JPY,"Russell, Wright and Graves",Entertainment,2895.78,47267.98,0,Completed,6647958385668617,983990834,2022-10-02
TXN-00000645,ACC-8787075,CUST-27580,Donald Griffin,davidadams@example.com,+1-875-243-1706x78367,2023-11-29,12767.13,Refund,CAD,Johnson-Murray,Retail,39137.19,9378.06,0,Failed,7992757360128110,130248804,2022-10-02
TXN-00000646,ACC-7073637,CUST-61163,Laura Meyer,uandrews@example.org,001-586-330-8253x90054,2023-11-25,6744.25,Fee,USD,Martin Inc,Entertainment,31604.87,96213.75,0,Completed,6801296843537035,530858461,2021-05-06
TXN-00000647,ACC-8710198,CUST-47002,Rodney Wallace,adamsjoseph@example.net,(822)640-6660,2024-02-05,12832.31,Fee,CAD,Case Inc,Utilities,36331.31,57324.44,0,Completed,9126684727347953,601411219,2024-03-09
TXN-00000648,ACC-8933671,CUST-34790,James Reyes,wrose@example.net,(263)980-0331x37587,2022-01-13,3985.62,Fee,USD,Mccarthy-Hawkins,Entertainment,40428.92,52969.18,0,Reversed,9136529493498360,402959443,2022-10-19
TXN-00000649,ACC-6588362,CUST-95800,Jeremy Ortega,tiffanyharris@example.net,+1-512-897-8552x9648,2023-01-31,6767.18,Transfer,EUR,"Hampton, Morgan and Hayes",Travel,11557.28,86468.32,0,Reversed,8695303439076745,255258045,2024-05-02
TXN-00000650,ACC-7374774,CUST-43314,Shelly Wilson MD,marcus34@example.org,941-962-5580x81786,2022-05-22,541.93,Fee,USD,Long PLC,Dining,3552.81,20814.55,0,Completed,2458788540994454,496813021,2021-05-04
TXN-00000651,ACC-9026055,CUST-82982,Brittany Kelley,bwang@example.org,(711)403-5358x399,2021-03-19,10173.82,Credit,GBP,,Dining,10250.82,8553.88,0,Pending,9447882271264803,352782162,2021-11-05
TXN-00000652,ACC-1893609,CUST-27793,Antonio Johnson,hlee@example.org,001-509-786-3316x65937,2023-05-10,12646.62,Transfer,CAD,,Healthcare,8485.77,69265.05,0,Completed,2863405235827606,734463608,2024-10-16
TXN-00000653,ACC-3050519,CUST-69252,Andrew Clark,smithcody@example.net,587-630-1924x41892,2021-04-17,9966.97,Fee,EUR,Johnson-Murray,Entertainment,9446.88,74854.85,1,Pending,2355821785389367,563321167,2021-11-18
TXN-00000654,ACC-5645661,CUST-99870,Brittany Kidd,pmiller@example.com,001-915-315-2854x895,2024-01-17,13585.03,Refund,GBP,Williams-Spence,Grocery,-92.22,25185.21,0,Failed,8902910989052292,592504051,2021-09-07
TXN-00000655,ACC-4551449,CUST-49558,Wesley Calhoun,martineztina@example.net,(386)411-8394x97527,2023-08-05,3058.0,Transfer,EUR,Jacobs Inc,Travel,45688.73,67262.42,0,Completed,2125641391096762,133992083,2024-10-21
TXN-00000656,ACC-1841609,CUST-91120,Tonya Lam,eric08@example.org,546.219.8164x4337,2021-07-10,8814.36,Fee,USD,Barnes Inc,Travel,44946.54,46483.3,0,Failed,8384677278434054,756927403,2021-06-09
TXN-00000657,ACC-7334530,CUST-70373,Amanda Johnson,christinecisneros@example.org,001-639-904-1040x6331,2020-01-10,2956.59,Fee,CAD,Logan-White,Utilities,28619.2,41286.73,0,Reversed,5460473254665358,960996510,2020-08-05
TXN-00000658,,CUST-73803,Kathleen Smith,sullivansharon@example.org,+1-815-585-3089x674,2026-12-24,907.12,Fee,JPY,,Travel,35701.12,2548.51,0,Failed,3461287910222749,663254347,2024-06-25
TXN-00000659,ACC-7973599,CUST-90123,Travis Johnston,kellie36@example.org,590-636-1654,2023-06-28,1065.52,Credit,EUR,Long PLC,Travel,27057.72,64397.09,0,Reversed,6258444296616024,955315461,2022-10-26
TXN-00000660,ACC-9379959,CUST-14926,Tyler Anderson,franciscoparsons@example.com,(437)863-4596,2024-10-17,13316.14,Debit,GBP,,Utilities,3416.98,9826.1,0,Completed,2515775056903643,512690815,2021-01-18
TXN-00000661,ACC-5761916,CUST-64555,Jacob Burton,marvinmartinez@example.net,(877)248-0766,2020-11-29,4528.67,Credit,EUR,Underwood-Allen,Travel,47010.78,90950.56,0,Failed,7379377933605095,711620460,2021-08-05
TXN-00000662,ACC-8462902,CUST-42259,Patricia Knight,triddle@example.com,001-492-654-4951x764,2023-09-26,59.99,Transfer,EUR,"Garcia, Martinez and Hernandez",Dining,41744.94,9252.64,0,Completed,6579524687371812,873891172,2023-09-17
TXN-00000663,ACC-9816250,CUST-20091,Cynthia Castillo,amanda87@example.com,200-859-4827,2020-04-15,760.02,Refund,CAD,Oneal Inc,Utilities,2061.55,79349.56,0,Reversed,4111652631862221,378913646,2023-07-19
TXN-00000664,ACC-3859793,CUST-31686,Amanda Tran,benjaminchristopher@example.net,628.858.0208x206,2021-08-19,11438.29,Credit,JPY,Walters-Walsh,Dining,3813.09,18554.8,0,Reversed,9431168165288145,371756368,2023-09-22
TXN-00000665,ACC-6633387,CUST-45364,Taylor Maynard,robertward@example.net,(801)858-0439x39881,2020-09-06,12450.1,Debit,EUR,"Roberts, Joyce and Sanchez",Travel,26203.47,95472.66,0,Reversed,6892120233019485,465656440,2023-05-08
TXN-00000666,ACC-6360227,CUST-82341,Robert Evans,omooney@example.net,407.472.0780,2020-08-26,12001.96,Refund,CAD,Gardner and Sons,Utilities,2900.52,90574.29,0,Pending,1975639339115981,736351722,2020-12-31
TXN-00000667,ACC-2722081,CUST-95250,Nancy Knight,lanecheryl@example.net,001-689-753-7747x6930,2021-08-02,2553.17,Debit,CAD,Martin Inc,Healthcare,40629.22,86415.91,0,Completed,5754280456571112,906465637,2020-06-21
TXN-00000668,ACC-7656720,CUST-85660,Amanda Cox,tommyfoley@example.net,260.705.4251x88689,2023-04-05,3246.38,Debit,CAD,Underwood-Allen,Healthcare,25418.09,36819.89,0,Reversed,6266352010932977,989969393,2020-11-28
TXN-00000669,ACC-1720723,CUST-29942,John Hicks,jeremy95@example.net,001-709-418-1498x35026,2020-04-15,12311.95,Fee,CAD,"Parker, Crosby and Thomas",Healthcare,1041.7,45572.23,0,Reversed,9244941395297406,532981637,2022-01-15
TXN-00000670,ACC-3464162,CUST-70732,Shelby Armstrong,mcdowelltina@example.com,307.577.8108,2021-01-17,9363.81,Fee,USD,Donovan-Davis,Dining,26959.84,69412.14,0,Failed,2667782161145474,845014360,2023-08-02
TXN-00000671,ACC-4210970,CUST-29599,Jeffrey Maynard,craig03@example.org,(399)662-1392x38165,2024-01-13,$8650.92,Credit,CAD,"Parker, Crosby and Thomas",Grocery,49805.27,96699.68,0,Completed,4124200994766155,247525673,2021-03-21
TXN-00000672,ACC-3865974,CUST-40909,Lynn Lewis,susan29@example.org,640.364.5338x45247,2021-08-16,1535.56,Debit,CAD,Dean LLC,Grocery,19833.43,87904.41,0,Pending,5125746438537439,611759939,2024-09-03
TXN-00000673,ACC-1168236,CUST-28276,Christina Randolph,herreramegan@example.org,953.932.3195x12154,2021-10-03,1225.56,Debit,GBP,Hunt-Woods,Travel,11756.16,78255.48,0,Reversed,8225164483438767,513245821,2020-03-01
TXN-00000674,,CUST-95434,Jeremy Osborne,qfreeman@example.org,+1-406-514-3563x108,2023-07-23,4664.4,Fee,CAD,Case PLC,Dining,6298.09,91952.8,0,Reversed,5954184898329179,622691997,2024-11-02
TXN-00000675,ACC-3994366,CUST-48287,Shane Rodriguez,alexis24@example.net,+1-686-311-4163x5557,2024-09-22,2011.84,Credit,Usd,Donovan-Davis,Travel,1505.72,65378.58,0,Failed,2196130590783369,404574697,2024-06-22
TXN-00000676,ACC-4067661,CUST-66657,Robert Tate,,(687)985-7671x634,2021-12-10,6929.55,Transfer,usd,Brown Group,Travel,48718.61,35121.87,1,Pending,8952811748326227,850884882,2021-01-14
TXN-00000677,ACC-3839702,CUST-77015,Juan Young,hammondchristopher@example.com,(975)330-4537x074,2023-03-26,3293.35,Debit,JPY,"Parker, Crosby and Thomas",Travel,32707.0,80688.85,0,Reversed,9999798794531349,613360315,2024-12-16
TXN-00000678,ACC-4896493,CUST-56174,David Davenport,sarahjenkins@example.org,(919)728-2793x07504,2022-07-24,14756.99,Debit,USD,Wilson LLC,Utilities,45890.01,28145.52,1,pending,2159232179854065,824198177,2020-06-14
TXN-00000679,ACC-8844678,CUST-17474,Anthony Cunningham,ztorres@example.org,517-345-0115x959,2021-12-09,9762.18,Credit,JPY,,Grocery,15596.8,31933.68,0,Reversed,7143110058745629,807190562,2023-03-29
TXN-00000680,ACC-6813357,CUST-69777,Jacqueline Orr,larsonscott@example.org,(844)478-5894x4397,2022-02-12,9141.52,Fee,JPY,Rice-Robbins,Dining,39514.62,40550.38,0,Completed,4894995911886330,721482834,2022-01-04
TXN-00000681,ACC-5688789,CUST-57054,Natalie Moran,robertsonmegan@example.net,748.354.2084x8139,2021-07-23,1094.85,Debit,EUR,"Warren, Rose and Bell",Utilities,38947.69,26463.27,0,Completed,4213409515666364,757488292,2020-05-17
TXN-00000682,ACC-6945631,CUST-24383,Alexandria Henry,,4856626239,2024-03-11,5265.61,Credit,USD,Tucker Ltd,Dining,4361.5,41933.58,0,Failed,6613275747748026,346293189,2022-04-03
TXN-00000683,ACC-6623297,CUST-13989,Henry Allen,emily17@example.com,+1-771-236-4125x418,2021-05-30,$11344.77,Credit,JPY,Donovan-Davis,Online,36573.8,1971.83,0,Pending,4887527332007878,853833853,2022-09-24
TXN-00000684,ACC-1663343,CUST-36046,Ashley Klein,angela73@example.net,986.651.7938x5252,2024-12-14,12649.25,Debit,EUR,"Watts, Fuller and Morris",Retail,39235.72,47146.06,0,COMPLETED,8231203496234769,479358106,2024-10-28
TXN-00000685,ACC-6371348,CUST-28222,Alexandra Raymond,fmurphy@example.net,237.871.5787x293,2024-08-08,4608.46,Credit,USD,Hunt-Woods,Online,21877.57,68517.05,0,Reversed,5000915945622152,194145177,2021-09-18
TXN-00000686,ACC-2764211,CUST-12116,Robert Flynn,austinandre@example.org,929.263.5532x58788,2022-12-31,9095.08,Fee,JPY,Hunt-Woods,Travel,47675.56,24621.95,0,Reversed,6477525014311438,352196601,2024-07-25
TXN-00000687,ACC-5084484,CUST-64720,Brenda Jones,lauren64@example.org,001-961-666-9459x4830,2021-09-01,13916.72,Fee,GBP,Rice-Robbins,Retail,4324.0,80315.48,0,Completed,3113210992053507,427009731,2020-06-04
TXN-00000688,ACC-1764054,CUST-27657,Kevin Houston,gloria42@example.org,397.543.4762x96117,2022-11-26,10596.48,Transfer,JPY,"Wells, Anderson and Robinson",Dining,698.65,9637.15,0,Reversed,9731830041384010,915494339,2020-05-11
TXN-00000689,ACC-1180271,CUST-37475,Amanda Spencer,carlospatterson@example.org,001-224-716-5673x868,2023-09-23,4223.59,Debit,USD,"Garcia, Martinez and Hernandez",Travel,30132.41,48346.48,0,Reversed,5191449043576026,427958727,2020-09-22
TXN-00000690,ACC-1754714,CUST-12727,Adam James,stevensrachel@example.com,(369)423-3833,2021-08-25,1567.55,Refund,USD,"Wells, Anderson and Robinson",Grocery,20273.6,7567.99,0,Completed,4264299848406508,493404948,2021-11-14
TXN-00000691,ACC-1793983,CUST-71912,Jason Webb,fhood@example.net,001-737-398-8900x84384,2024-04-05,14400.66,Debit,EUR,"Roberts, Joyce and Sanchez",Travel,22488.36,31042.69,1,Failed,7934860631372394,625190026,2022-02-12
TXN-00000692,ACC-9335208,CUST-82577,Lee Wheeler,clarkdavid@example.net,224-595-4329,2024-10-04,11923.77,Refund,JPY,Brown Group,Online,3376.14,52750.73,0,Failed,2041456791938870,598988532,2023-09-06
TXN-00000693,ACC-2409698,CUST-79865,Daniel Rodriguez,jeffrey80@example.com,558-695-2778,2023-03-21,1147.31,Debit,CAD,Morgan Inc,Entertainment,39386.61,61040.68,0,Failed,9301880746831636,395183165,2022-01-09
TXN-00000694,ACC-9410273,CUST-63724,Dwayne Lyons,sbell@example.com,+1-838-828-2326x6808,2022-11-10,1754.08,Credit,JPY,Barnes Inc,Travel,12272.09,34816.68,0,Completed,9823150191697598,936294113,2021-09-30
TXN-00000695,ACC-2794212,CUST-55591,Bradley Moore,cgarcia@example.com,(674)866-2035x66094,2024-11-29,10918.85,Refund,GBP,Johnson LLC,Utilities,1522.53,63011.48,1,Pending,2737983663294906,810467992,2022-03-12
